No,ID Putusan,Kata Kunci,Halaman,Contoh Kalimat
137,100318,transfer pricing,107,"...iaya promosi yang telah dikeluarkan olehnya, bahwa Terbanding menyatakan OECD Transfer Pricing Guidelines Chapter VI section'D “Marketing activities undertaken by enterprises..."
138,100318,transfer pricing,109,"...3/PJ/2010 s.d.t.d. PER-32/PJ/2011: - PER-22/PJ/2013, - SE-50/PJ/2013, - OECD Transfer Pricing. Guidelines for Multinational Enterprises and Tax Administrations July.2010, M..."
139,100327,transfer pricing,11,...kewajaran dan kelaziman usaha sesuai dengan peraturan penentuan harga transfer (transfer pricing) yang berlaku: ii. Jasa intra-grup yang disediakan oleh pihak afiliasi bukanme...
140,100327,transfer pricing,12,...kewajaran dan kelaziman usaha sesuai dengan peraturan penentuan harga transfer (transfer pricing) yang berlaku Persyaratan prinsip kewajaran dan kelaziman usaha atas «transaks...
141,100327,transfer pricing,16,".... Berdasarkan benchmark data pembanding dan sesuai dengan persyaratan peraturan transfer pricing.di Indonesia, rentang interkuartil rata-rata tertimbang tiga tahun NCPM dari.6..."
142,100327,transfer pricing,43,. Dokumen lokal transfer pricing TA2017 . Perjanjian jasa intragroup (intra grup service agreement) Sertifikat...
143,100327,transfer pricing,60,"...okumen-dokumen tersebut terdiri dari perjanjian jasa intra-grup, dokumen lokal transfer pricing dan sampel dari data pendukung atas jasa yang diterima Pemohon Banding. Dengan..."
144,100327,transfer pricing,68,"...suai dengan definisi dan sifat dari trademark seperti yang dijelaskan pada OECD Transfer Pricing Guidelines (""OECD Guidelines"") tahun 2017 paragraf 6.21, yang menyatakan sebaga..."
145,100327,transfer pricing,80,"...kewajaran dan kelaziman usaha sesuai dengan peraturan penentuan harga transfer (transfer pricing) yang berlaku, b. Jasa intra-grup yang disediakan oleh pihak afiliasi bukan me..."
146,100327,transfer pricing,84,"...ewajaran dan kelaziman usaha sesuai dengan peraturan penentuan harga transfer (transfer pricing) yang berlaku. Menimbang bahwa terkait permasalahan yuridis, Pengadilan Pajak..."
147,100580,transfer pricing,10,"...(Japan) yang merupakan 99,9984 pemegang saham Pemohon Banding. Bahwa dalam OECD Transfer Pricing Guidelines paragraf 7.6 dinyatakan bahwa “The Activity provides a respective gr..."
148,100580,transfer pricing,12,...eh Terbanding sesuai dengan ketentuan PER-22/PJ/2013. 2. Pengujian pemeriksaan transfer pricing atas kewajaran dan kelaziman usaha Transaksi Harta Tak Berwujud (Royalti) telah...
149,100580,transfer pricing,15,"...he contract..."" Berdasarkan Pedoman Penentuan Harga Transfer OECD dan peraturan transfer pricing yang berlaku di Indonesia yang telah disebutkan di atas, perjanjian Lisensi dan..."
150,100580,transfer pricing,21,"...tan usaha, antara lain: 3. bunga, sewa, dan royalti ..."" UN Practical Manual on Transfer Pricing for Developing Countries (2013) di Paragraf 1.1:3.: “A significant volume of gl..."
151,100580,transfer pricing,38,"...pinjaman. Paragraf 2 SE - 04/P17/1993 Tentang Petunjuk Penanganan Kasus-Kasus Transfer Pricing (Seri TP - 1), diuraikan hal-hal.sebagai berikut : Secara universal transaksi..."
152,100580,transfer pricing,40,"...nnegang saham wajib Pajak (PT. NSK Bearing Manufactured Indonesia). Dalam OECD Transfer Pricing Guideline paragraf 7.6 dinyatakan bahwa ""The, Activityiprovides a respective gr..."
153,100580,transfer pricing,43,2. Pengujian pemeriksaan transfer Pricing atas kewajaran dan kelaziman Usaha Transaksi Harta Tak berwujud (Royalti) telah...
154,100580,transfer pricing,54,...h Terbanding sesuai dengan ketentuan PER-22/PJ/2013. 2...Pengujian pemeriksaan transfer pricing atas kewajaran dan kelaziman usaha Transaksi Harta Tak Berwujud (Royalti) telah...
155,100580,transfer pricing,58,"...he contract..."" Berdasarkan Pedoman Penentuan Harga Transfer OECD dan peraturan transfer pricing yang berlaku di Indonesia yang telah disebutkan di atas, perjanjian Lisensi dan..."
156,100678,transfer pricing,13,"...intangible property atas pembayaran dimaksud dapat dibuktikan; bahwa dalam OECD Transfer Pricing Guideline paragraf 7.4 ditegaskan perlunya menguji eksistensi dan manfaat jasa,..."
157,100678,transfer pricing,53,...ngi.b/e property afas pembayaran dimaksud dapat dibuktikan; / batNIa dalam OECD Transfer Pricing Guideline paragraf 7.4 ditegaskan perlunya menguji ekst.sfemsi. c/an manfaaf /....
158,100678,transfer pricing,83,...g memadai dan penjelasan yang membuktikan bahwa terdapat pengurangan ganda atas Transfer Pricing Adjustment karena berdasarkan dokumen yang diberikan selama proses uji bukti te...
159,100678,transfer pricing,89,"...ngan PB maupun perfuitungan TB di atas, sama-sama telah memperfuitungkan adanya Transfer Pricing Adjustment, sehingga dapat dikatakan bahwa Transfer Pricing Adjustment bukan me..."
160,100737,transfer pricing,8,"...077,00 3.441.203,00 1. Koreksi Positif atas Penyesuaian Fiskal Positif terkait Transfer Pricing sebesar $US 3.441.203 Menurut Terbanding: Terbanding melakukan koreksi atas..."
161,100737,transfer pricing,10,...Fiskal Positif terkait bahwa Pemohon Banding tidak setuj ksi Terbanding terkait Transfer Pricing sebesar T engan alasan sebagai berikut : Uu Halaman 10 dari 80 halaman.Putusan...
162,100737,transfer pricing,11,...ek/ATPM) untuk produk'mesi tersebut digunakanunt K. trik dari PLN: 2.71 OECD Transfer Pricing Guidelines disebutkan ea GR “Net profit indicators may be may be directly affe...
163,100737,transfer pricing,14,"...iatas, Pemohon. Banding mohon untuk koreksi penyesuaian fiskal positif terkait transfer pricing.sebesar US$ 3.441.203 dapat dibatalkan seluruhnya, IV.Kesimpulan dan Petitum..."
164,100737,transfer pricing,26,"...embetulan 1 tanpa membandingkan beban usaha yang tercatat. b. Koreksi Positif Transfer Pricing sebesar $US 3.441.203,00, yang intinya adalah sebagai berikut : - Kamistidak-..."
165,100737,transfer pricing,28,"...ketentuan yang berlaku, disampaikan hal-hal sebagai berikut a. Koreksi Positif Transfer Pricing sebesar $US 3.441.203,00 1) Bahwa berdasarkan Pengujian Penerapan Prinsip'Kewa..."
166,100737,transfer pricing,33,"...kan tabel diatas, EAJ dikategorikan sebagai Fully Fledge Distributor. V. Metode Transfer Pricing 1. Ketersediaan Pembanding Pada tahapan automatic screenin ” menghasilkan 346 p..."
167,100737,transfer pricing,40,"...rinsip kewajaran, Sehingga pemeriksa melakukan penyesuaian. am des koreksi atas Transfer Pricing, akan tetapi Pemeriksa mengganti cara perhitungan dari selisih TA | “80106x (..."
168,100737,transfer pricing,41,...n usaha pada transaksi afiliasi seharusnya “dilakukan dengan menggunakan metode transfer pricing.lainnya yang paling sesuai dengan fakta dan kondisi. 4) Pendekatan Transaksirp...
169,100737,transfer pricing,44,"...m Customer N (7 21 Aj AN 1 Beban Usaha | | 662.150,00 549.534,00 112.616,00 L 2 Transfer Pricing | 3.441.203,00 3.362.231,00 78.972,00 N — | 410335300| 3.911.765,001. .191.588,..."
170,100737,transfer pricing,47,"...apat dipertimbangkan lebih lanjut. Ketentuan Material Koreksi Positif terkait Transfer Pricing sebesar $ 3.441.203 bahwa Pemohon Banding tidak setuju dengan,koreksi yang dil..."
171,100737,transfer pricing,48,"...g adalah met Merek/ATPM) untuk toa tersebut sei 1 bana DN dari PLN. 2.71 OECD Transfer Pricing Guidelines disebutkan sebagai ""Net profit indicators may be may be directly aff..."
172,100737,transfer pricing,51,"...njelasan di atas, kami mohon kepada Majelis Hakim agar Koreksi Positif terkait Transfer Pricing sebesar $ 3.441 23 dapat dibatalkan seluruhnya, bahwa berdasarkan penjelasan..."
173,100737,transfer pricing,58,"...ing. h. Bahwa Paragraf 1.41 OECD TP Guidelines, mengatur bahwa apabila analisa transfer pricing menggunakan angka gross profit atau net profit maka penekanannya adalah lebih k..."
174,100737,transfer pricing,59,...a. Bahwa Pemo Ma v ggunakan angka ROS (Retum on Sales) yang te AN Inda Analisa Transfer Pricingnya. Ng pa penyusun perhitungan Pemohon Banding adalah tidak sar. Pemohon Bandin...
175,100737,transfer pricing,61,...enture/konsorsium proyek pembangunan PLTMG tersebut aY menyebabkan perhitungan Transfer Pricing menjadi tidak t Aa ROS perusahaan pembanding yang digunakan dala ma n tidak te...
176,100737,transfer pricing,62,...erbanding penggunaan angka Peredaran Usaha oleh in g dalam perhitungan Analisa Transfer Pricingnya adalah tidak Pemo epatdengan penjelasan sebagai berikut: a. Dalam menghitu...
177,100737,transfer pricing,66,"...ai pengganti pasokan listrik dari PLN: 3. Bahwa berdasarkan Paragraf 2.71 OECD Transfer Pricing Guidelines, diketahui bahwa metode transfer pricing terkait net profit sangat s..."
178,100737,transfer pricing,74,"...ngan Pemohon. Banding, dinilai argumentasi tersebut telah sesuai dengan pedoman Transfer Pricing dari OECD sehingga dapat digunakan sebagai alat pengujian kewajaran: 9g. Bahwa..."
179,100788,transfer pricing,14,"...ebut merupakan pe S ghapusa usnahan inventory, kewajaranberdasarkan pengujian transfer pricing G ag 223.373.857,00 NA bahwa Tim Pemeriksa mempertahankan seluruh koreksi kare..."
180,100788,transfer pricing,15,"...Pemohon Banding tidak setuju dan Aa as koreksi kewajaran berdasarkan pengujian transfer pricing 3 .223.373.857,00, oa AN DAN DASAR HUKUM PENGAJUAN BANDING NP bahwa alasan ket..."
181,100788,transfer pricing,16,"...a — di luar rentang kewajaran: seharusnya hal ini Ama, bukan Pi adanya praktek transfer pricing yang Ps d3) N n prinsip arm's length, melainkan karena adanya adjustment yang..."
182,100788,transfer pricing,39,...gal indikator tingkat laba oKN yang paling tepat untuk tujuan penerapan metode Transfer Pricing yang dipilih: ?) bahwa Pemohon Banding menggunakan data keuangan multiple-year...
183,100788,transfer pricing,50,...map m menerapkan metode Transfer icing: L hwa metode penetapan harga transfer (transfer pricing) D yang digunakan oleh Pemohon Banding adalah Metode Laba Bersih Transaksional...
184,100788,transfer pricing,51,"...fungsi-fungsi yang dijalankan adalah sama: bahwa kemudian paragraf 2.75 OECD Transfer Pricing Guidelines, dijelaskan'bahwa: “Prices are likel e aftected by differences in p..."
185,100788,transfer pricing,55,"...t bahwa dengan demikian, penggunaan data keuangan multiple-year dalam analisis transfer pricing yang dilakukan oleh Pemohon Banding seharusnya sudah dapat mengeliminasi adany..."
186,100788,transfer pricing,64,"...N penghapusan/ pemusnahan inventory: Ag Koreksi kewajaranberdasarkan pengujian transfer pricing Rp156.223.373.857,00 PN bahwa Tim Pemeriksa mempertahankan due karena 11 data..."
187,100788,transfer pricing,66,"...luar rentang kewajaran, seharusnya hal ini » Hani bukan sebagai adanya praktek transfer pricing yang mengabaikan prinsip arm's length, melainkan karena adanya adjustment yang..."
188,100788,transfer pricing,90,...but me N pembanding yang dapat diandalkan (reliable comparables mn apkan metode Transfer Pricing: w) bahwa metode penetapan harga asa ing) yang digunakan oleh Pemohon Banding...
189,100788,transfer pricing,91,"...t Lavel Indikator (PLI) yaitu rasio Retum on Sales se ANN Es paragraf 2.68 OECD Transfer Pricing Guidelines, dijelaskan as Pr strength of the transactional net margin method is..."
190,100788,transfer pricing,98,"...enyatakan bahwa seharusnya hal ini dapat diterima bukan sebagai adanya praktek transfer pricing yang mengabaikan prinsip arm's length, melainkan karena adanya adjustment Hina..."
191,100788,transfer pricing,106,"...tersebut merupakan pembanding yang dapat diandalkan ISS dalam menerapkan metode Transfer Pricing, Djan mendalilkan bahwa pada tahun 2018 tidak terdapat kondisi Para yang extra..."
192,100921,transfer pricing,12,"...nya atas Kegiatan Usaha Pemohon Banding oleh Terbanding bahwa dalam pemeriksaan transfer pricing, diperlukan pemahaman fakta yang mendalam untuk memperoleh data dan/atau inform..."
193,100921,transfer pricing,13,"""...Transfer pricing cases are fact-intensive and may involve difficult evaluations of comparability..."
194,100921,transfer pricing,14,"Arti dalam Bahasa Indonesia: ""Dalam kasus transfer pricing yang sulit, dikarenakan kompleksitas dari fakta yang harus dievaluasi, maka Waj..."
195,100921,transfer pricing,15,"...ang sebanding."" bahwa lebih lanjut, dalam menggunakan metode CUP sebagai metode transfer pricing yang paling tepat, terdapat beberapa syarat ataupun kondisi yang harus dipenuhi..."
196,100921,transfer pricing,17,"...i dimaksud."" Bab 11, Nomor 3 huruf a PER-22/2013 menegaskan bahwa: ""Pemeriksaan transfer pricing dilakukan dengan cara membandingkan kondisi transaksi afiliasi dengan kondisi t..."
197,100921,transfer pricing,22,...h Pemohon Banding di dalam dokumen lokal. Pemohon Banding melakukan dokumentasi transfer pricing sesuai dengan langkah-Iangkah dan informasi yang diperlukan sebagaimana yang te...
198,100921,transfer pricing,23,...entifikasi dan dianalisis oleh Pemohon Banding pada saat penyusunan dokumentasi transfer pricing. Pemohon Banding meyakini bahwa perbedaan kondisi tersebut secara material memp...
199,100921,transfer pricing,25,"...s of the transaction. As a general rule, the tested party is the one to which a transfer pricing method can be applied in the most reliable manner and for which the most reliab..."
200,100921,transfer pricing,27,...keuangan dalam periode 2013 hingga 2015. Hal ini dikarenakan pada saat analisis transfer pricing dilakukan belum tersedia perusahaan yang memilil(i informasi keuangan untuk tah...
201,100921,transfer pricing,32,...fungsi yang merupakan bagian dari faktor kesebandingan dalam melakukan analisis transfer pricing sebagaimana diatur dalam PER-32/2011 serta ketentuan dalam PER- 22/2013 dan SE-...
202,100921,transfer pricing,43,...` Dalam hal Pemeriksaan Kantor ditemukan indikasi transaksi yang terkait dengan transfer pricing dan/atau transaksi khusus lain yang berindikasi adanya rekayasa transaksi keuan...
203,100921,transfer pricing,44,...ib Pajak Yang Mempunyai Hubungan lstimewa yang selanj.utnya disebut Pemeriksaan transfer pricing Peraturan Direktur Jenderal Pajak Nomor PER-32/PJ/2011 tentang Perubahan atas P...
204,100921,transfer pricing,45,"...an Daftar Buku, Catatan, dan/atau Dokumen yang Dipinjam diketahui bahwa Dokumen Transfer Pricing tidak dipinj.amkan. Hal tersebut diperjelas dalam Berita Acara Pembahasan Sengk..."
205,100921,transfer pricing,46,...0 Juni 2017 bagian induk huruf G angka 17 Wajib Pajak tidak melampirkan Dokumen Transfer Pricing (TPDoc). bahwa berdasarkan Peraturan Direktur Jenderal Pajak Nomor PER- 22/PJ/2...
206,100921,transfer pricing,48,"...pada lampiran BAB 11 huruf a angka 1,3,4 dan 5 Tahapan Pelaksanaan Pemeriksaan Transfer Pricing terhadap Wajib Pajak telah dilakukan Permintaan Keterangan/Bukti (Lampiran PER-..."
207,100921,transfer pricing,49,"...t{ silmpah |Bt)alan. kemndian dllutup earl dit8ndatariganl : bahwa menurut OECD Transfer Pricing Guidelines Chapter 11: rrar}sfer Pricing Methods, d.isebutkan.. b. Halaman 49 d..."
208,100921,transfer pricing,55,...s Nomor: AHU-00217.AH.02.01 Tahun 2018 Tanggal 03 0ktober 2018; Bukti P-6. OECD Transfer Pricing Guidelines 2017 Paragraf 4.7; Bukti P-7. OECD Transfer Pricing Guidelines 2017...
209,100971,transfer pricing,50,"...Peraturan Direktur Jenderal Pajak ini berlaku untuk Penentuan, Harga..Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib Pajak Dalam Negeri atau Bentuk Usaha Tetap..."
210,100971,transfer pricing,54,...Peraturan Direktur Jenderal Pajak ini berlaku untuk Penentuan Harga Transfer (Transfer Pricing) atas transaksi yang dilakukan Wajib. Pajak Dalam Negeri atau Bentuk Usaha Teta...
211,101021,transfer pricing,15,"...berelasi) pada tahun 2018 tersebut telah dibuatkan dokumentasi harga transfer (Transfer Pricing Document) dan berdasarkan. pengujian ""kewajaran terlihat bahwa pemberian pinjam..."
212,101021,transfer pricing,34,...berelasi) pada tahun 2018 tersebut telah dibuatkan. dokumentasi harga transfer (Transfer Pricing Document) dan berdasarkan pengujian kewajaran terlihat bahwa pemberian pinjaman...
